provider,mode,w,budget,found,expansions,closed,cost,optimal,suboptimality,nonfinite,suite,world_index
euclid,focal,1.0,152,True,152,152,3.25469941634153,3.2546994163415297,1.0000000000000002,0,C_hard_spiral,4
euclid,focal,1.1,152,True,151,151,3.3089069567016827,3.2546994163415297,1.0166551602547327,0,C_hard_spiral,4
oracle,astar,,140,True,34,34,3.25469941634153,3.2546994163415297,1.0000000000000002,0,C_hard_spiral,4
oracle,focal,1.0,140,False,140,140,nan,3.2546994163415297,nan,0,C_hard_spiral,4
oracle,focal,1.1,140,False,140,140,nan,3.2546994163415297,nan,0,C_hard_spiral,4
oracle,astar,,152,True,34,34,3.25469941634153,3.2546994163415297,1.0000000000000002,0,C_hard_spiral,4
oracle,focal,1.0,152,True,152,152,3.25469941634153,3.2546994163415297,1.0000000000000002,0,C_hard_spiral,4
oracle,focal,1.1,152,True,152,152,3.3326943309144865,3.2546994163415297,1.0239637842380627,0,C_hard_spiral,4
scalar_hrm,astar,,140,True,137,137,3.6544118769697773,3.2546994163415297,1.1228108680701296,0,C_hard_spiral,4
scalar_hrm,focal,1.0,140,False,140,140,nan,3.2546994163415297,nan,0,C_hard_spiral,4
scalar_hrm,focal,1.1,140,False,140,140,nan,3.2546994163415297,nan,0,C_hard_spiral,4
scalar_hrm,astar,,152,True,137,137,3.6544118769697773,3.2546994163415297,1.1228108680701296,0,C_hard_spiral,4
scalar_hrm,focal,1.0,152,True,152,152,3.25469941634153,3.2546994163415297,1.0000000000000002,0,C_hard_spiral,4
scalar_hrm,focal,1.1,152,True,152,152,3.323284082591357,3.2546994163415297,1.0210725039324584,0,C_hard_spiral,4
scalar_onlstm,astar,,140,False,140,140,nan,3.2546994163415297,nan,0,C_hard_spiral,4
scalar_onlstm,focal,1.0,140,False,140,140,nan,3.2546994163415297,nan,0,C_hard_spiral,4
scalar_onlstm,focal,1.1,140,False,140,140,nan,3.2546994163415297,nan,0,C_hard_spiral,4
scalar_onlstm,astar,,152,True,144,144,3.702242186786221,3.2546994163415297,1.1375066367719313,0,C_hard_spiral,4
scalar_onlstm,focal,1.0,152,True,152,152,3.25469941634153,3.2546994163415297,1.0000000000000002,0,C_hard_spiral,4
scalar_onlstm,focal,1.1,152,True,149,149,3.5118705449008005,3.2546994163415297,1.0790153238938256,0,C_hard_spiral,4
field_unet,astar,,140,False,140,140,nan,3.2546994163415297,nan,0,C_hard_spiral,4
field_unet,focal,1.0,140,False,140,140,nan,3.2546994163415297,nan,0,C_hard_spiral,4
field_unet,focal,1.1,140,False,140,140,nan,3.2546994163415297,nan,0,C_hard_spiral,4
field_unet,astar,,152,True,147,147,3.3126321580783693,3.2546994163415297,1.0177997210574854,0,C_hard_spiral,4
field_unet,focal,1.0,152,True,152,152,3.25469941634153,3.2546994163415297,1.0000000000000002,0,C_hard_spiral,4
field_unet,focal,1.1,152,True,152,152,3.444007935394598,3.2546994163415297,1.0581646704769627,0,C_hard_spiral,4
field_onlstm,astar,,140,False,140,140,nan,3.2546994163415297,nan,0,C_hard_spiral,4
field_onlstm,focal,1.0,140,False,140,140,nan,3.2546994163415297,nan,0,C_hard_spiral,4
field_onlstm,focal,1.1,140,False,140,140,nan,3.2546994163415297,nan,0,C_hard_spiral,4
field_onlstm,astar,,152,True,141,141,3.6167884742443244,3.2546994163415297,1.1112511515148775,0,C_hard_spiral,4
field_onlstm,focal,1.0,152,True,152,152,3.25469941634153,3.2546994163415297,1.0000000000000002,0,C_hard_spiral,4
field_onlstm,focal,1.1,152,True,151,151,3.4176204748140084,3.2546994163415297,1.0500571750664494,0,C_hard_spiral,4
