provider,mode,w,budget,found,expansions,arrival,optimal_arrival,suboptimality,closed,nonfinite,suite,world_index
field_hrm,focal,1.1,400,True,144,22,22.0,1.0,144,0,C_dyn_rooms_large,3
field_hrm,astar,,600,True,317,22,22.0,1.0,317,0,C_dyn_rooms_large,3
field_hrm,focal,1.0,600,True,241,22,22.0,1.0,241,0,C_dyn_rooms_large,3
field_hrm,focal,1.1,600,True,144,22,22.0,1.0,144,0,C_dyn_rooms_large,3
field_hrm_blind,astar,,400,False,400,-1,22.0,nan,400,0,C_dyn_rooms_large,3
field_hrm_blind,focal,1.0,400,True,241,22,22.0,1.0,241,0,C_dyn_rooms_large,3
field_hrm_blind,focal,1.1,400,True,169,22,22.0,1.0,169,0,C_dyn_rooms_large,3
field_hrm_blind,astar,,600,True,535,22,22.0,1.0,535,0,C_dyn_rooms_large,3
field_hrm_blind,focal,1.0,600,True,241,22,22.0,1.0,241,0,C_dyn_rooms_large,3
field_hrm_blind,focal,1.1,600,True,169,22,22.0,1.0,169,0,C_dyn_rooms_large,3
euclid,astar,,400,False,400,-1,30.0,nan,400,0,C_dyn_rooms_large,4
euclid,focal,1.0,400,False,400,-1,30.0,nan,400,0,C_dyn_rooms_large,4
euclid,focal,1.1,400,False,400,-1,30.0,nan,400,0,C_dyn_rooms_large,4
euclid,astar,,600,False,600,-1,30.0,nan,600,0,C_dyn_rooms_large,4
euclid,focal,1.0,600,False,600,-1,30.0,nan,600,0,C_dyn_rooms_large,4
euclid,focal,1.1,600,False,600,-1,30.0,nan,600,0,C_dyn_rooms_large,4
oracle,astar,,400,True,264,30,30.0,1.0,264,0,C_dyn_rooms_large,4
oracle,focal,1.0,400,False,400,-1,30.0,nan,400,0,C_dyn_rooms_large,4
oracle,focal,1.1,400,False,400,-1,30.0,nan,400,0,C_dyn_rooms_large,4
oracle,astar,,600,True,264,30,30.0,1.0,264,0,C_dyn_rooms_large,4
oracle,focal,1.0,600,False,600,-1,30.0,nan,600,0,C_dyn_rooms_large,4
oracle,focal,1.1,600,False,600,-1,30.0,nan,600,0,C_dyn_rooms_large,4
scalar_hrm,astar,,400,True,93,30,30.0,1.0,93,0,C_dyn_rooms_large,4
scalar_hrm,focal,1.0,400,False,400,-1,30.0,nan,400,0,C_dyn_rooms_large,4
scalar_hrm,focal,1.1,400,False,400,-1,30.0,nan,400,0,C_dyn_rooms_large,4
scalar_hrm,astar,,600,True,93,30,30.0,1.0,93,0,C_dyn_rooms_large,4
scalar_hrm,focal,1.0,600,False,600,-1,30.0,nan,600,0,C_dyn_rooms_large,4
scalar_hrm,focal,1.1,600,False,600,-1,30.0,nan,600,0,C_dyn_rooms_large,4
scalar_hrm_blind,astar,,400,False,400,-1,30.0,nan,400,0,C_dyn_rooms_large,4
scalar_hrm_blind,focal,1.0,400,False,400,-1,30.0,nan,400,0,C_dyn_rooms_large,4
scalar_hrm_blind,focal,1.1,400,False,400,-1,30.0,nan,400,0,C_dyn_rooms_large,4
scalar_hrm_blind,astar,,600,True,410,34,30.0,1.1333333333333333,410,0,C_dyn_rooms_large,4
scalar_hrm_blind,focal,1.0,600,False,600,-1,30.0,nan,600,0,C_dyn_rooms_large,4
scalar_hrm_blind,focal,1.1,600,False,600,-1,30.0,nan,600,0,C_dyn_rooms_large,4
scalar_onlstm,astar,,400,False,400,-1,30.0,nan,400,0,C_dyn_rooms_large,4
scalar_onlstm,focal,1.0,400,False,400,-1,30.0,nan,400,0,C_dyn_rooms_large,4
scalar_onlstm,focal,1.1,400,False,400,-1,30.0,nan,400,0,C_dyn_rooms_large,4
scalar_onlstm,astar,,600,True,546,33,30.0,1.1,546,0,C_dyn_rooms_large,4
scalar_onlstm,focal,1.0,600,False,600,-1,30.0,nan,600,0,C_dyn_rooms_large,4
scalar_onlstm,focal,1.1,600,False,600,-1,30.0,nan,600,0,C_dyn_rooms_large,4
scalar_onlstm_blind,astar,,400,True,287,30,30.0,1.0,287,0,C_dyn_rooms_large,4
scalar_onlstm_blind,focal,1.0,400,False,400,-1,30.0,nan,400,0,C_dyn_rooms_large,4
scalar_onlstm_blind,focal,1.1,400,False,400,-1,30.0,nan,400,0,C_dyn_rooms_large,4
scalar_onlstm_blind,astar,,600,True,287,30,30.0,1.0,287,0,C_dyn_rooms_large,4
scalar_onlstm_blind,focal,1.0,600,False,600,-1,30.0,nan,600,0,C_dyn_rooms_large,4
scalar_onlstm_blind,focal,1.1,600,False,600,-1,30.0,nan,600,0,C_dyn_rooms_large,4
field_unet,astar,,400,False,400,-1,30.0,nan,400,0,C_dyn_rooms_large,4
field_unet,focal,1.0,400,False,400,-1,30.0,nan,400,0,C_dyn_rooms_large,4
field_unet,focal,1.1,400,False,400,-1,30.0,nan,400,0,C_dyn_rooms_large,4
field_unet,astar,,600,True,418,34,30.0,1.1333333333333333,418,0,C_dyn_rooms_large,4
field_unet,focal,1.0,600,False,600,-1,30.0,nan,600,0,C_dyn_rooms_large,4
field_unet,focal,1.1,600,False,600,-1,30.0,nan,600,0,C_dyn_rooms_large,4
field_unet_blind,astar,,400,False,400,-1,30.0,nan,400,0,C_dyn_rooms_large,4
field_unet_blind,focal,1.0,400,False,400,-1,30.0,nan,400,0,C_dyn_rooms_large,4
field_unet_blind,focal,1.1,400,False,400,-1,30.0,nan,400,0,C_dyn_rooms_large,4
field_unet_blind,astar,,600,False,600,-1,30.0,nan,600,0,C_dyn_rooms_large,4
field_unet_blind,focal,1.0,600,False,600,-1,30.0,nan,600,0,C_dyn_rooms_large,4
field_unet_blind,focal,1.1,600,False,600,-1,30.0,nan,600,0,C_dyn_rooms_large,4
