config,config_idx,K,world_idx,seed,arm,budget,found,cost,expansions,closed,opt_cost
C_hard_maze,0,4,14,62261446,h_legsum,100,False,nan,100,100,4.951107445424694
C_hard_maze,0,4,14,62261446,h_oracle,100,True,4.951107445424694,57,57,4.951107445424694
C_hard_maze,0,4,14,62261446,h_next,200,False,nan,200,200,4.951107445424694
C_hard_maze,0,4,14,62261446,h_legsum,200,False,nan,200,200,4.951107445424694
C_hard_maze,0,4,14,62261446,h_oracle,200,True,4.951107445424694,57,57,4.951107445424694
C_hard_maze,0,4,14,62261446,h_next,400,False,nan,400,400,4.951107445424694
C_hard_maze,0,4,14,62261446,h_legsum,400,False,nan,400,400,4.951107445424694
C_hard_maze,0,4,14,62261446,h_oracle,400,True,4.951107445424694,57,57,4.951107445424694
C_hard_maze,0,4,14,62261446,h_next,800,True,4.951107445424694,769,769,4.951107445424694
C_hard_maze,0,4,14,62261446,h_legsum,800,True,4.951107445424694,649,649,4.951107445424694
C_hard_maze,0,4,14,62261446,h_oracle,800,True,4.951107445424694,57,57,4.951107445424694
C_hard_maze,0,4,14,62261446,h_next,1600,True,4.951107445424694,769,769,4.951107445424694
C_hard_maze,0,4,14,62261446,h_legsum,1600,True,4.951107445424694,649,649,4.951107445424694
C_hard_maze,0,4,14,62261446,h_oracle,1600,True,4.951107445424694,57,57,4.951107445424694
C_hard_maze,0,4,14,62261446,h_next,3200,True,4.951107445424694,769,769,4.951107445424694
C_hard_maze,0,4,14,62261446,h_legsum,3200,True,4.951107445424694,649,649,4.951107445424694
C_hard_maze,0,4,14,62261446,h_oracle,3200,True,4.951107445424694,57,57,4.951107445424694
C_hard_maze,0,4,15,62277284,h_next,100,False,nan,100,100,4.9965778039330555
C_hard_maze,0,4,15,62277284,h_legsum,100,False,nan,100,100,4.9965778039330555
C_hard_maze,0,4,15,62277284,h_oracle,100,True,4.996577803933056,48,48,4.9965778039330555
C_hard_maze,0,4,15,62277284,h_next,200,False,nan,200,200,4.9965778039330555
C_hard_maze,0,4,15,62277284,h_legsum,200,False,nan,200,200,4.9965778039330555
C_hard_maze,0,4,15,62277284,h_oracle,200,True,4.996577803933056,48,48,4.9965778039330555
C_hard_maze,0,4,15,62277284,h_next,400,False,nan,400,400,4.9965778039330555
C_hard_maze,0,4,15,62277284,h_legsum,400,False,nan,400,400,4.9965778039330555
C_hard_maze,0,4,15,62277284,h_oracle,400,True,4.996577803933056,48,48,4.9965778039330555
C_hard_maze,0,4,15,62277284,h_next,800,True,4.996577803933056,646,646,4.9965778039330555
C_hard_maze,0,4,15,62277284,h_legsum,800,True,4.996577803933056,548,548,4.9965778039330555
C_hard_maze,0,4,15,62277284,h_oracle,800,True,4.996577803933056,48,48,4.9965778039330555
C_hard_maze,0,4,15,62277284,h_next,1600,True,4.996577803933056,646,646,4.9965778039330555
C_hard_maze,0,4,15,62277284,h_legsum,1600,True,4.996577803933056,548,548,4.9965778039330555
C_hard_maze,0,4,15,62277284,h_oracle,1600,True,4.996577803933056,48,48,4.9965778039330555
C_hard_maze,0,4,15,62277284,h_next,3200,True,4.996577803933056,646,646,4.9965778039330555
C_hard_maze,0,4,15,62277284,h_legsum,3200,True,4.996577803933056,548,548,4.9965778039330555
C_hard_maze,0,4,15,62277284,h_oracle,3200,True,4.996577803933056,48,48,4.9965778039330555
C_hard_maze,0,4,16,62285203,h_next,100,False,nan,100,100,4.5995108653508865
C_hard_maze,0,4,16,62285203,h_legsum,100,False,nan,100,100,4.5995108653508865
C_hard_maze,0,4,16,62285203,h_oracle,100,True,4.5995108653508865,50,50,4.5995108653508865
C_hard_maze,0,4,16,62285203,h_next,200,False,nan,200,200,4.5995108653508865
C_hard_maze,0,4,16,62285203,h_legsum,200,False,nan,200,200,4.5995108653508865
C_hard_maze,0,4,16,62285203,h_oracle,200,True,4.5995108653508865,50,50,4.5995108653508865
C_hard_maze,0,4,16,62285203,h_next,400,False,nan,400,400,4.5995108653508865
C_hard_maze,0,4,16,62285203,h_legsum,400,False,nan,400,400,4.5995108653508865
C_hard_maze,0,4,16,62285203,h_oracle,400,True,4.5995108653508865,50,50,4.5995108653508865
C_hard_maze,0,4,16,62285203,h_next,800,True,4.5995108653508865,665,665,4.5995108653508865
C_hard_maze,0,4,16,62285203,h_legsum,800,True,4.5995108653508865,538,538,4.5995108653508865
C_hard_maze,0,4,16,62285203,h_oracle,800,True,4.5995108653508865,50,50,4.5995108653508865
C_hard_maze,0,4,16,62285203,h_next,1600,True,4.5995108653508865,665,665,4.5995108653508865
C_hard_maze,0,4,16,62285203,h_legsum,1600,True,4.5995108653508865,538,538,4.5995108653508865
C_hard_maze,0,4,16,62285203,h_oracle,1600,True,4.5995108653508865,50,50,4.5995108653508865
C_hard_maze,0,4,16,62285203,h_next,3200,True,4.5995108653508865,665,665,4.5995108653508865
C_hard_maze,0,4,16,62285203,h_legsum,3200,True,4.5995108653508865,538,538,4.5995108653508865
C_hard_maze,0,4,16,62285203,h_oracle,3200,True,4.5995108653508865,50,50,4.5995108653508865
C_hard_maze,0,4,17,62308960,h_next,100,False,nan,100,100,5.016540410316629
C_hard_maze,0,4,17,62308960,h_legsum,100,False,nan,100,100,5.016540410316629
C_hard_maze,0,4,17,62308960,h_oracle,100,True,5.01654041031663,61,61,5.016540410316629
C_hard_maze,0,4,17,62308960,h_next,200,False,nan,200,200,5.016540410316629
C_hard_maze,0,4,17,62308960,h_legsum,200,False,nan,200,200,5.016540410316629
C_hard_maze,0,4,17,62308960,h_oracle,200,True,5.01654041031663,61,61,5.016540410316629
C_hard_maze,0,4,17,62308960,h_next,400,False,nan,400,400,5.016540410316629
C_hard_maze,0,4,17,62308960,h_legsum,400,False,nan,400,400,5.016540410316629
C_hard_maze,0,4,17,62308960,h_oracle,400,True,5.01654041031663,61,61,5.016540410316629
C_hard_maze,0,4,17,62308960,h_next,800,False,nan,800,800,5.016540410316629
C_hard_maze,0,4,17,62308960,h_legsum,800,True,5.01654041031663,700,700,5.016540410316629
C_hard_maze,0,4,17,62308960,h_oracle,800,True,5.01654041031663,61,61,5.016540410316629
C_hard_maze,0,4,17,62308960,h_next,1600,True,5.01654041031663,824,824,5.016540410316629
C_hard_maze,0,4,17,62308960,h_legsum,1600,True,5.01654041031663,700,700,5.016540410316629
C_hard_maze,0,4,17,62308960,h_oracle,1600,True,5.01654041031663,61,61,5.016540410316629
C_hard_maze,0,4,17,62308960,h_next,3200,True,5.01654041031663,824,824,5.016540410316629
C_hard_maze,0,4,17,62308960,h_legsum,3200,True,5.01654041031663,700,700,5.016540410316629
C_hard_maze,0,4,17,62308960,h_oracle,3200,True,5.01654041031663,61,61,5.016540410316629
C_hard_maze,0,4,18,62324798,h_next,100,False,nan,100,100,9.355321364327034
C_hard_maze,0,4,18,62324798,h_legsum,100,False,nan,100,100,9.355321364327034
C_hard_maze,0,4,18,62324798,h_oracle,100,False,nan,100,100,9.355321364327034
C_hard_maze,0,4,18,62324798,h_next,200,False,nan,200,200,9.355321364327034
C_hard_maze,0,4,18,62324798,h_legsum,200,False,nan,200,200,9.355321364327034
C_hard_maze,0,4,18,62324798,h_oracle,200,True,9.355321364327033,103,103,9.355321364327034
C_hard_maze,0,4,18,62324798,h_next,400,False,nan,400,400,9.355321364327034
C_hard_maze,0,4,18,62324798,h_legsum,400,False,nan,400,400,9.355321364327034
C_hard_maze,0,4,18,62324798,h_oracle,400,True,9.355321364327033,103,103,9.355321364327034
C_hard_maze,0,4,18,62324798,h_next,800,False,nan,800,800,9.355321364327034
C_hard_maze,0,4,18,62324798,h_legsum,800,False,nan,800,800,9.355321364327034
C_hard_maze,0,4,18,62324798,h_oracle,800,True,9.355321364327033,103,103,9.355321364327034
C_hard_maze,0,4,18,62324798,h_next,1600,True,9.355321364327033,905,905,9.355321364327034
C_hard_maze,0,4,18,62324798,h_legsum,1600,True,9.355321364327033,836,836,9.355321364327034
C_hard_maze,0,4,18,62324798,h_oracle,1600,True,9.355321364327033,103,103,9.355321364327034
C_hard_maze,0,4,18,62324798,h_next,3200,True,9.355321364327033,905,905,9.355321364327034
C_hard_maze,0,4,18,62324798,h_legsum,3200,True,9.355321364327033,836,836,9.355321364327034
C_hard_maze,0,4,18,62324798,h_oracle,3200,True,9.355321364327033,103,103,9.355321364327034
C_hard_maze,0,4,19,62372312,h_next,100,False,nan,100,100,6.813544281730355
C_hard_maze,0,4,19,62372312,h_legsum,100,False,nan,100,100,6.813544281730355
C_hard_maze,0,4,19,62372312,h_oracle,100,True,6.813544281730354,72,72,6.813544281730355
C_hard_maze,0,4,19,62372312,h_next,200,False,nan,200,200,6.813544281730355
C_hard_maze,0,4,19,62372312,h_legsum,200,False,nan,200,200,6.813544281730355
C_hard_maze,0,4,19,62372312,h_oracle,200,True,6.813544281730354,72,72,6.813544281730355
C_hard_maze,0,4,19,62372312,h_next,400,False,nan,400,400,6.813544281730355
C_hard_maze,0,4,19,62372312,h_legsum,400,False,nan,400,400,6.813544281730355
C_hard_maze,0,4,19,62372312,h_oracle,400,True,6.813544281730354,72,72,6.813544281730355
C_hard_maze,0,4,19,62372312,h_next,800,False,nan,800,800,6.813544281730355
C_hard_maze,0,4,19,62372312,h_legsum,800,True,6.813544281730354,777,777,6.813544281730355
C_hard_maze,0,4,19,62372312,h_oracle,800,True,6.813544281730354,72,72,6.813544281730355
C_hard_maze,0,4,19,62372312,h_next,1600,True,6.813544281730354,818,818,6.813544281730355
C_hard_maze,0,4,19,62372312,h_legsum,1600,True,6.813544281730354,777,777,6.813544281730355
C_hard_maze,0,4,19,62372312,h_oracle,1600,True,6.813544281730354,72,72,6.813544281730355
C_hard_maze,0,4,19,62372312,h_next,3200,True,6.813544281730354,818,818,6.813544281730355
C_hard_maze,0,4,19,62372312,h_legsum,3200,True,6.813544281730354,777,777,6.813544281730355
C_hard_maze,0,4,19,62372312,h_oracle,3200,True,6.813544281730354,72,72,6.813544281730355
C_hard_maze,0,4,20,62403988,h_next,100,False,nan,100,100,4.2963244778478735
C_hard_maze,0,4,20,62403988,h_legsum,100,False,nan,100,100,4.2963244778478735
C_hard_maze,0,4,20,62403988,h_oracle,100,True,4.2963244778478735,46,46,4.2963244778478735
C_hard_maze,0,4,20,62403988,h_next,200,False,nan,200,200,4.2963244778478735
C_hard_maze,0,4,20,62403988,h_legsum,200,False,nan,200,200,4.2963244778478735
C_hard_maze,0,4,20,62403988,h_oracle,200,True,4.2963244778478735,46,46,4.2963244778478735
C_hard_maze,0,4,20,62403988,h_next,400,False,nan,400,400,4.2963244778478735
C_hard_maze,0,4,20,62403988,h_legsum,400,False,nan,400,400,4.2963244778478735
C_hard_maze,0,4,20,62403988,h_oracle,400,True,4.2963244778478735,46,46,4.2963244778478735
C_hard_maze,0,4,20,62403988,h_next,800,True,4.2963244778478735,681,681,4.2963244778478735
C_hard_maze,0,4,20,62403988,h_legsum,800,True,4.2963244778478735,532,532,4.2963244778478735
C_hard_maze,0,4,20,62403988,h_oracle,800,True,4.2963244778478735,46,46,4.2963244778478735
C_hard_maze,0,4,20,62403988,h_next,1600,True,4.2963244778478735,681,681,4.2963244778478735
C_hard_maze,0,4,20,62403988,h_legsum,1600,True,4.2963244778478735,532,532,4.2963244778478735
C_hard_maze,0,4,20,62403988,h_oracle,1600,True,4.2963244778478735,46,46,4.2963244778478735
C_hard_maze,0,4,20,62403988,h_next,3200,True,4.2963244778478735,681,681,4.2963244778478735
C_hard_maze,0,4,20,62403988,h_legsum,3200,True,4.2963244778478735,532,532,4.2963244778478735
C_hard_maze,0,4,20,62403988,h_oracle,3200,True,4.2963244778478735,46,46,4.2963244778478735
C_hard_maze,0,4,21,62419826,h_next,100,False,nan,100,100,4.68865375106227
C_hard_maze,0,4,21,62419826,h_legsum,100,False,nan,100,100,4.68865375106227
C_hard_maze,0,4,21,62419826,h_oracle,100,True,4.68865375106227,49,49,4.68865375106227
C_hard_maze,0,4,21,62419826,h_next,200,False,nan,200,200,4.68865375106227
C_hard_maze,0,4,21,62419826,h_legsum,200,False,nan,200,200,4.68865375106227
C_hard_maze,0,4,21,62419826,h_oracle,200,True,4.68865375106227,49,49,4.68865375106227
C_hard_maze,0,4,21,62419826,h_next,400,False,nan,400,400,4.68865375106227
C_hard_maze,0,4,21,62419826,h_legsum,400,False,nan,400,400,4.68865375106227
C_hard_maze,0,4,21,62419826,h_oracle,400,True,4.68865375106227,49,49,4.68865375106227
C_hard_maze,0,4,21,62419826,h_next,800,True,4.68865375106227,656,656,4.68865375106227
C_hard_maze,0,4,21,62419826,h_legsum,800,True,4.68865375106227,565,565,4.68865375106227
C_hard_maze,0,4,21,62419826,h_oracle,800,True,4.68865375106227,49,49,4.68865375106227
C_hard_maze,0,4,21,62419826,h_next,1600,True,4.68865375106227,656,656,4.68865375106227
C_hard_maze,0,4,21,62419826,h_legsum,1600,True,4.68865375106227,565,565,4.68865375106227
C_hard_maze,0,4,21,62419826,h_oracle,1600,True,4.68865375106227,49,49,4.68865375106227
C_hard_maze,0,4,21,62419826,h_next,3200,True,4.68865375106227,656,656,4.68865375106227
C_hard_maze,0,4,21,62419826,h_legsum,3200,True,4.68865375106227,565,565,4.68865375106227
C_hard_maze,0,4,21,62419826,h_oracle,3200,True,4.68865375106227,49,49,4.68865375106227
C_hard_maze,0,4,22,62435664,h_next,100,False,nan,100,100,3.861551702158277
C_hard_maze,0,4,22,62435664,h_legsum,100,False,nan,100,100,3.861551702158277
C_hard_maze,0,4,22,62435664,h_oracle,100,True,3.861551702158278,42,42,3.861551702158277
C_hard_maze,0,4,22,62435664,h_next,200,False,nan,200,200,3.861551702158277
C_hard_maze,0,4,22,62435664,h_legsum,200,False,nan,200,200,3.861551702158277
C_hard_maze,0,4,22,62435664,h_oracle,200,True,3.861551702158278,42,42,3.861551702158277
C_hard_maze,0,4,22,62435664,h_next,400,False,nan,400,400,3.861551702158277
C_hard_maze,0,4,22,62435664,h_legsum,400,False,nan,400,400,3.861551702158277
C_hard_maze,0,4,22,62435664,h_oracle,400,True,3.861551702158278,42,42,3.861551702158277
C_hard_maze,0,4,22,62435664,h_next,800,True,3.861551702158278,724,724,3.861551702158277
C_hard_maze,0,4,22,62435664,h_legsum,800,True,3.861551702158278,534,534,3.861551702158277
C_hard_maze,0,4,22,62435664,h_oracle,800,True,3.861551702158278,42,42,3.861551702158277
C_hard_maze,0,4,22,62435664,h_next,1600,True,3.861551702158278,724,724,3.861551702158277
C_hard_maze,0,4,22,62435664,h_legsum,1600,True,3.861551702158278,534,534,3.861551702158277
C_hard_maze,0,4,22,62435664,h_oracle,1600,True,3.861551702158278,42,42,3.861551702158277
C_hard_maze,0,4,22,62435664,h_next,3200,True,3.861551702158278,724,724,3.861551702158277
C_hard_maze,0,4,22,62435664,h_legsum,3200,True,3.861551702158278,534,534,3.861551702158277
C_hard_maze,0,4,22,62435664,h_oracle,3200,True,3.861551702158278,42,42,3.861551702158277
C_hard_maze,0,4,23,62443583,h_next,100,False,nan,100,100,3.5947016155626734
C_hard_maze,0,4,23,62443583,h_legsum,100,False,nan,100,100,3.5947016155626734
C_hard_maze,0,4,23,62443583,h_oracle,100,True,3.594701615562674,38,38,3.5947016155626734
C_hard_maze,0,4,23,62443583,h_next,200,False,nan,200,200,3.5947016155626734
C_hard_maze,0,4,23,62443583,h_legsum,200,False,nan,200,200,3.5947016155626734
C_hard_maze,0,4,23,62443583,h_oracle,200,True,3.594701615562674,38,38,3.5947016155626734
C_hard_maze,0,4,23,62443583,h_next,400,False,nan,400,400,3.5947016155626734
C_hard_maze,0,4,23,62443583,h_legsum,400,True,3.594701615562674,398,398,3.5947016155626734
C_hard_maze,0,4,23,62443583,h_oracle,400,True,3.594701615562674,38,38,3.5947016155626734
C_hard_maze,0,4,23,62443583,h_next,800,True,3.594701615562674,652,652,3.5947016155626734
C_hard_maze,0,4,23,62443583,h_legsum,800,True,3.594701615562674,398,398,3.5947016155626734
C_hard_maze,0,4,23,62443583,h_oracle,800,True,3.594701615562674,38,38,3.5947016155626734
C_hard_maze,0,4,23,62443583,h_next,1600,True,3.594701615562674,652,652,3.5947016155626734
C_hard_maze,0,4,23,62443583,h_legsum,1600,True,3.594701615562674,398,398,3.5947016155626734
C_hard_maze,0,4,23,62443583,h_oracle,1600,True,3.594701615562674,38,38,3.5947016155626734
C_hard_maze,0,4,23,62443583,h_next,3200,True,3.594701615562674,652,652,3.5947016155626734
C_hard_maze,0,4,23,62443583,h_legsum,3200,True,3.594701615562674,398,398,3.5947016155626734
C_hard_maze,0,4,23,62443583,h_oracle,3200,True,3.594701615562674,38,38,3.5947016155626734
C_hard_maze,0,4,24,62459421,h_next,100,False,nan,100,100,4.465346375437942
C_hard_maze,0,4,24,62459421,h_legsum,100,False,nan,100,100,4.465346375437942
C_hard_maze,0,4,24,62459421,h_oracle,100,True,4.4653463754379406,48,48,4.465346375437942
C_hard_maze,0,4,24,62459421,h_next,200,False,nan,200,200,4.465346375437942
C_hard_maze,0,4,24,62459421,h_legsum,200,False,nan,200,200,4.465346375437942
C_hard_maze,0,4,24,62459421,h_oracle,200,True,4.4653463754379406,48,48,4.465346375437942
C_hard_maze,0,4,24,62459421,h_next,400,False,nan,400,400,4.465346375437942
C_hard_maze,0,4,24,62459421,h_legsum,400,False,nan,400,400,4.465346375437942
C_hard_maze,0,4,24,62459421,h_oracle,400,True,4.4653463754379406,48,48,4.465346375437942
C_hard_maze,0,4,24,62459421,h_next,800,True,4.4653463754379406,623,623,4.465346375437942
C_hard_maze,0,4,24,62459421,h_legsum,800,True,4.4653463754379406,437,437,4.465346375437942
C_hard_maze,0,4,24,62459421,h_oracle,800,True,4.4653463754379406,48,48,4.465346375437942
C_hard_maze,0,4,24,62459421,h_next,1600,True,4.4653463754379406,623,623,4.465346375437942
C_hard_maze,0,4,24,62459421,h_legsum,1600,True,4.4653463754379406,437,437,4.465346375437942
C_hard_maze,0,4,24,62459421,h_oracle,1600,True,4.4653463754379406,48,48,4.465346375437942
C_hard_maze,0,4,24,62459421,h_next,3200,True,4.4653463754379406,623,623,4.465346375437942
C_hard_maze,0,4,24,62459421,h_legsum,3200,True,4.4653463754379406,437,437,4.465346375437942
C_hard_maze,0,4,24,62459421,h_oracle,3200,True,4.4653463754379406,48,48,4.465346375437942
C_hard_maze,0,8,0,123896057,h_next,100,False,nan,100,100,6.402053080034406
C_hard_maze,0,8,0,123896057,h_legsum,100,False,nan,100,100,6.402053080034406
C_hard_maze,0,8,0,123896057,h_oracle,100,True,6.402053080034408,66,66,6.402053080034406
C_hard_maze,0,8,0,123896057,h_next,200,False,nan,200,200,6.402053080034406
C_hard_maze,0,8,0,123896057,h_legsum,200,False,nan,200,200,6.402053080034406
C_hard_maze,0,8,0,123896057,h_oracle,200,True,6.402053080034408,66,66,6.402053080034406
C_hard_maze,0,8,0,123896057,h_next,400,False,nan,400,400,6.402053080034406
C_hard_maze,0,8,0,123896057,h_legsum,400,False,nan,400,400,6.402053080034406
C_hard_maze,0,8,0,123896057,h_oracle,400,True,6.402053080034408,66,66,6.402053080034406
C_hard_maze,0,8,0,123896057,h_next,800,False,nan,800,800,6.402053080034406
C_hard_maze,0,8,0,123896057,h_legsum,800,False,nan,800,800,6.402053080034406
C_hard_maze,0,8,0,123896057,h_oracle,800,True,6.402053080034408,66,66,6.402053080034406
C_hard_maze,0,8,0,123896057,h_next,1600,True,6.402053080034408,1388,1388,6.402053080034406
C_hard_maze,0,8,0,123896057,h_legsum,1600,True,6.402053080034408,1168,1168,6.402053080034406
C_hard_maze,0,8,0,123896057,h_oracle,1600,True,6.402053080034408,66,66,6.402053080034406
C_hard_maze,0,8,0,123896057,h_next,3200,True,6.402053080034408,1388,1388,6.402053080034406
C_hard_maze,0,8,0,123896057,h_legsum,3200,True,6.402053080034408,1168,1168,6.402053080034406
C_hard_maze,0,8,0,123896057,h_oracle,3200,True,6.402053080034408,66,66,6.402053080034406
C_hard_maze,0,8,1,123959409,h_next,100,False,nan,100,100,11.834774598112224
C_hard_maze,0,8,1,123959409,h_legsum,100,False,nan,100,100,11.834774598112224
C_hard_maze,0,8,1,123959409,h_oracle,100,False,nan,100,100,11.834774598112224
C_hard_maze,0,8,1,123959409,h_next,200,False,nan,200,200,11.834774598112224
C_hard_maze,0,8,1,123959409,h_legsum,200,False,nan,200,200,11.834774598112224
C_hard_maze,0,8,1,123959409,h_oracle,200,True,11.834774598112222,133,133,11.834774598112224
C_hard_maze,0,8,1,123959409,h_next,400,False,nan,400,400,11.834774598112224
C_hard_maze,0,8,1,123959409,h_legsum,400,False,nan,400,400,11.834774598112224
C_hard_maze,0,8,1,123959409,h_oracle,400,True,11.834774598112222,133,133,11.834774598112224
C_hard_maze,0,8,1,123959409,h_next,800,False,nan,800,800,11.834774598112224
C_hard_maze,0,8,1,123959409,h_legsum,800,False,nan,800,800,11.834774598112224
C_hard_maze,0,8,1,123959409,h_oracle,800,True,11.834774598112222,133,133,11.834774598112224
C_hard_maze,0,8,1,123959409,h_next,1600,False,nan,1600,1600,11.834774598112224
C_hard_maze,0,8,1,123959409,h_legsum,1600,False,nan,1600,1600,11.834774598112224
C_hard_maze,0,8,1,123959409,h_oracle,1600,True,11.834774598112222,133,133,11.834774598112224
C_hard_maze,0,8,1,123959409,h_next,3200,True,11.834774598112222,1638,1638,11.834774598112224
C_hard_maze,0,8,1,123959409,h_legsum,3200,True,11.834774598112222,1637,1637,11.834774598112224
C_hard_maze,0,8,1,123959409,h_oracle,3200,True,11.834774598112222,133,133,11.834774598112224
C_hard_maze,0,8,2,123983166,h_next,100,False,nan,100,100,10.459232531856555
C_hard_maze,0,8,2,123983166,h_legsum,100,False,nan,100,100,10.459232531856555
C_hard_maze,0,8,2,123983166,h_oracle,100,False,nan,100,100,10.459232531856555
C_hard_maze,0,8,2,123983166,h_next,200,False,nan,200,200,10.459232531856555
C_hard_maze,0,8,2,123983166,h_legsum,200,False,nan,200,200,10.459232531856555
C_hard_maze,0,8,2,123983166,h_oracle,200,True,10.459232531856555,110,110,10.459232531856555
C_hard_maze,0,8,2,123983166,h_next,400,False,nan,400,400,10.459232531856555
C_hard_maze,0,8,2,123983166,h_legsum,400,False,nan,400,400,10.459232531856555
C_hard_maze,0,8,2,123983166,h_oracle,400,True,10.459232531856555,110,110,10.459232531856555
C_hard_maze,0,8,2,123983166,h_next,800,False,nan,800,800,10.459232531856555
C_hard_maze,0,8,2,123983166,h_legsum,800,False,nan,800,800,10.459232531856555
C_hard_maze,0,8,2,123983166,h_oracle,800,True,10.459232531856555,110,110,10.459232531856555
C_hard_maze,0,8,2,123983166,h_next,1600,True,10.459232531856555,1461,1461,10.459232531856555
C_hard_maze,0,8,2,123983166,h_legsum,1600,True,10.459232531856555,1442,1442,10.459232531856555
C_hard_maze,0,8,2,123983166,h_oracle,1600,True,10.459232531856555,110,110,10.459232531856555
C_hard_maze,0,8,2,123983166,h_next,3200,True,10.459232531856555,1461,1461,10.459232531856555
C_hard_maze,0,8,2,123983166,h_legsum,3200,True,10.459232531856555,1442,1442,10.459232531856555
C_hard_maze,0,8,2,123983166,h_oracle,3200,True,10.459232531856555,110,110,10.459232531856555
C_hard_maze,0,8,3,123999004,h_next,100,False,nan,100,100,10.419576792137159
C_hard_maze,0,8,3,123999004,h_legsum,100,False,nan,100,100,10.419576792137159
C_hard_maze,0,8,3,123999004,h_oracle,100,False,nan,100,100,10.419576792137159
C_hard_maze,0,8,3,123999004,h_next,200,False,nan,200,200,10.419576792137159
C_hard_maze,0,8,3,123999004,h_legsum,200,False,nan,200,200,10.419576792137159
C_hard_maze,0,8,3,123999004,h_oracle,200,True,10.419576792137155,114,114,10.419576792137159
C_hard_maze,0,8,3,123999004,h_next,400,False,nan,400,400,10.419576792137159
C_hard_maze,0,8,3,123999004,h_legsum,400,False,nan,400,400,10.419576792137159
C_hard_maze,0,8,3,123999004,h_oracle,400,True,10.419576792137155,114,114,10.419576792137159
C_hard_maze,0,8,3,123999004,h_next,800,False,nan,800,800,10.419576792137159
C_hard_maze,0,8,3,123999004,h_legsum,800,False,nan,800,800,10.419576792137159
C_hard_maze,0,8,3,123999004,h_oracle,800,True,10.419576792137155,114,114,10.419576792137159
C_hard_maze,0,8,3,123999004,h_next,1600,True,10.419576792137155,1466,1466,10.419576792137159
C_hard_maze,0,8,3,123999004,h_legsum,1600,True,10.419576792137155,1392,1392,10.419576792137159
C_hard_maze,0,8,3,123999004,h_oracle,1600,True,10.419576792137155,114,114,10.419576792137159
C_hard_maze,0,8,3,123999004,h_next,3200,True,10.419576792137155,1466,1466,10.419576792137159
C_hard_maze,0,8,3,123999004,h_legsum,3200,True,10.419576792137155,1392,1392,10.419576792137159
C_hard_maze,0,8,3,123999004,h_oracle,3200,True,10.419576792137155,114,114,10.419576792137159
C_hard_maze,0,8,4,124062356,h_next,100,False,nan,100,100,10.990520051823392
C_hard_maze,0,8,4,124062356,h_legsum,100,False,nan,100,100,10.990520051823392
C_hard_maze,0,8,4,124062356,h_oracle,100,False,nan,100,100,10.990520051823392
C_hard_maze,0,8,4,124062356,h_next,200,False,nan,200,200,10.990520051823392
C_hard_maze,0,8,4,124062356,h_legsum,200,False,nan,200,200,10.990520051823392
C_hard_maze,0,8,4,124062356,h_oracle,200,True,10.99052005182339,115,115,10.990520051823392
C_hard_maze,0,8,4,124062356,h_next,400,False,nan,400,400,10.990520051823392
C_hard_maze,0,8,4,124062356,h_legsum,400,False,nan,400,400,10.990520051823392
C_hard_maze,0,8,4,124062356,h_oracle,400,True,10.99052005182339,115,115,10.990520051823392
C_hard_maze,0,8,4,124062356,h_next,800,False,nan,800,800,10.990520051823392
C_hard_maze,0,8,4,124062356,h_legsum,800,False,nan,800,800,10.990520051823392
C_hard_maze,0,8,4,124062356,h_oracle,800,True,10.99052005182339,115,115,10.990520051823392
C_hard_maze,0,8,4,124062356,h_next,1600,True,10.99052005182339,1460,1460,10.990520051823392
C_hard_maze,0,8,4,124062356,h_legsum,1600,True,10.99052005182339,1378,1378,10.990520051823392
C_hard_maze,0,8,4,124062356,h_oracle,1600,True,10.99052005182339,115,115,10.990520051823392
C_hard_maze,0,8,4,124062356,h_next,3200,True,10.99052005182339,1460,1460,10.990520051823392
C_hard_maze,0,8,4,124062356,h_legsum,3200,True,10.99052005182339,1378,1378,10.990520051823392
C_hard_maze,0,8,4,124062356,h_oracle,3200,True,10.99052005182339,115,115,10.990520051823392
C_hard_maze,0,8,5,124101951,h_next,100,False,nan,100,100,9.319184978500012
C_hard_maze,0,8,5,124101951,h_legsum,100,False,nan,100,100,9.319184978500012
C_hard_maze,0,8,5,124101951,h_oracle,100,False,nan,100,100,9.319184978500012
C_hard_maze,0,8,5,124101951,h_next,200,False,nan,200,200,9.319184978500012
C_hard_maze,0,8,5,124101951,h_legsum,200,False,nan,200,200,9.319184978500012
C_hard_maze,0,8,5,124101951,h_oracle,200,True,9.319184978500008,108,108,9.319184978500012
C_hard_maze,0,8,5,124101951,h_next,400,False,nan,400,400,9.319184978500012
C_hard_maze,0,8,5,124101951,h_legsum,400,False,nan,400,400,9.319184978500012
C_hard_maze,0,8,5,124101951,h_oracle,400,True,9.319184978500008,108,108,9.319184978500012
C_hard_maze,0,8,5,124101951,h_next,800,False,nan,800,800,9.319184978500012
C_hard_maze,0,8,5,124101951,h_legsum,800,False,nan,800,800,9.319184978500012
C_hard_maze,0,8,5,124101951,h_oracle,800,True,9.319184978500008,108,108,9.319184978500012
C_hard_maze,0,8,5,124101951,h_next,1600,True,9.319184978500008,1470,1470,9.319184978500012
C_hard_maze,0,8,5,124101951,h_legsum,1600,True,9.319184978500008,1410,1410,9.319184978500012
C_hard_maze,0,8,5,124101951,h_oracle,1600,True,9.319184978500008,108,108,9.319184978500012
