provider,mode,w,budget,found,expansions,closed,cost,optimal,suboptimality,nonfinite,suite,world_index
oracle,focal,1.0,140,True,138,138,6.541471338840169,6.541471338840171,0.9999999999999998,0,C_hard_rooms,19
oracle,focal,1.1,140,True,133,133,6.5426539003487925,6.541471338840171,1.0001807791316917,0,C_hard_rooms,19
oracle,astar,,152,True,35,35,6.541471338840169,6.541471338840171,0.9999999999999998,0,C_hard_rooms,19
oracle,focal,1.0,152,True,138,138,6.541471338840169,6.541471338840171,0.9999999999999998,0,C_hard_rooms,19
oracle,focal,1.1,152,True,133,133,6.5426539003487925,6.541471338840171,1.0001807791316917,0,C_hard_rooms,19
scalar_hrm,astar,,140,True,130,130,6.59506094275776,6.541471338840171,1.0081922859769177,0,C_hard_rooms,19
scalar_hrm,focal,1.0,140,True,138,138,6.541471338840169,6.541471338840171,0.9999999999999998,0,C_hard_rooms,19
scalar_hrm,focal,1.1,140,True,132,132,6.697295708117641,6.541471338840171,1.0238209970213061,0,C_hard_rooms,19
scalar_hrm,astar,,152,True,130,130,6.59506094275776,6.541471338840171,1.0081922859769177,0,C_hard_rooms,19
scalar_hrm,focal,1.0,152,True,138,138,6.541471338840169,6.541471338840171,0.9999999999999998,0,C_hard_rooms,19
scalar_hrm,focal,1.1,152,True,132,132,6.697295708117641,6.541471338840171,1.0238209970213061,0,C_hard_rooms,19
scalar_onlstm,astar,,140,True,130,130,6.8768502195403345,6.541471338840171,1.0512696400133779,0,C_hard_rooms,19
scalar_onlstm,focal,1.0,140,True,138,138,6.541471338840169,6.541471338840171,0.9999999999999998,0,C_hard_rooms,19
scalar_onlstm,focal,1.1,140,True,132,132,6.651398610773724,6.541471338840171,1.0168046707291765,0,C_hard_rooms,19
scalar_onlstm,astar,,152,True,130,130,6.8768502195403345,6.541471338840171,1.0512696400133779,0,C_hard_rooms,19
scalar_onlstm,focal,1.0,152,True,138,138,6.541471338840169,6.541471338840171,0.9999999999999998,0,C_hard_rooms,19
scalar_onlstm,focal,1.1,152,True,132,132,6.651398610773724,6.541471338840171,1.0168046707291765,0,C_hard_rooms,19
field_unet,astar,,140,True,134,134,6.587349723337996,6.541471338840171,1.0070134656442538,0,C_hard_rooms,19
field_unet,focal,1.0,140,True,138,138,6.541471338840169,6.541471338840171,0.9999999999999998,0,C_hard_rooms,19
field_unet,focal,1.1,140,True,132,132,6.709681606987199,6.541471338840171,1.0257144393721143,0,C_hard_rooms,19
field_unet,astar,,152,True,134,134,6.587349723337996,6.541471338840171,1.0070134656442538,0,C_hard_rooms,19
field_unet,focal,1.0,152,True,138,138,6.541471338840169,6.541471338840171,0.9999999999999998,0,C_hard_rooms,19
field_unet,focal,1.1,152,True,132,132,6.709681606987199,6.541471338840171,1.0257144393721143,0,C_hard_rooms,19
field_onlstm,astar,,140,True,132,132,6.69436708799068,6.541471338840171,1.0233732965002365,0,C_hard_rooms,19
field_onlstm,focal,1.0,140,True,138,138,6.541471338840169,6.541471338840171,0.9999999999999998,0,C_hard_rooms,19
field_onlstm,focal,1.1,140,True,133,133,6.691856286319453,6.541471338840171,1.0229894682235123,0,C_hard_rooms,19
field_onlstm,astar,,152,True,132,132,6.69436708799068,6.541471338840171,1.0233732965002365,0,C_hard_rooms,19
field_onlstm,focal,1.0,152,True,138,138,6.541471338840169,6.541471338840171,0.9999999999999998,0,C_hard_rooms,19
field_onlstm,focal,1.1,152,True,133,133,6.691856286319453,6.541471338840171,1.0229894682235123,0,C_hard_rooms,19
field_hrm,astar,,140,True,127,127,6.564088501691656,6.541471338840171,1.0034575039283893,0,C_hard_rooms,19
field_hrm,focal,1.0,140,True,138,138,6.541471338840169,6.541471338840171,0.9999999999999998,0,C_hard_rooms,19
field_hrm,focal,1.1,140,True,133,133,6.58310229299421,6.541471338840171,1.0063641575415694,0,C_hard_rooms,19
field_hrm,astar,,152,True,127,127,6.564088501691656,6.541471338840171,1.0034575039283893,0,C_hard_rooms,19
field_hrm,focal,1.0,152,True,138,138,6.541471338840169,6.541471338840171,0.9999999999999998,0,C_hard_rooms,19
field_hrm,focal,1.1,152,True,133,133,6.58310229299421,6.541471338840171,1.0063641575415694,0,C_hard_rooms,19
euclid,astar,,140,True,129,129,6.504785933460194,6.504785933460194,1.0,0,C_hard_rooms,20
euclid,focal,1.0,140,True,129,129,6.504785933460194,6.504785933460194,1.0,0,C_hard_rooms,20
euclid,focal,1.1,140,True,124,124,6.547140430674743,6.504785933460194,1.006511282253991,0,C_hard_rooms,20
euclid,astar,,152,True,129,129,6.504785933460194,6.504785933460194,1.0,0,C_hard_rooms,20
euclid,focal,1.0,152,True,129,129,6.504785933460194,6.504785933460194,1.0,0,C_hard_rooms,20
euclid,focal,1.1,152,True,124,124,6.547140430674743,6.504785933460194,1.006511282253991,0,C_hard_rooms,20
oracle,astar,,140,True,36,36,6.504785933460194,6.504785933460194,1.0,0,C_hard_rooms,20
oracle,focal,1.0,140,True,129,129,6.504785933460194,6.504785933460194,1.0,0,C_hard_rooms,20
oracle,focal,1.1,140,True,122,122,6.690330718998032,6.504785933460194,1.0285243492154612,0,C_hard_rooms,20
oracle,astar,,152,True,36,36,6.504785933460194,6.504785933460194,1.0,0,C_hard_rooms,20
oracle,focal,1.0,152,True,129,129,6.504785933460194,6.504785933460194,1.0,0,C_hard_rooms,20
oracle,focal,1.1,152,True,122,122,6.690330718998032,6.504785933460194,1.0285243492154612,0,C_hard_rooms,20
scalar_hrm,astar,,140,True,106,106,6.705310614077108,6.504785933460194,1.0308272528363198,0,C_hard_rooms,20
scalar_hrm,focal,1.0,140,True,129,129,6.504785933460194,6.504785933460194,1.0,0,C_hard_rooms,20
scalar_hrm,focal,1.1,140,True,122,122,6.673229338805828,6.504785933460194,1.0258953034071687,0,C_hard_rooms,20
scalar_hrm,astar,,152,True,106,106,6.705310614077108,6.504785933460194,1.0308272528363198,0,C_hard_rooms,20
scalar_hrm,focal,1.0,152,True,129,129,6.504785933460194,6.504785933460194,1.0,0,C_hard_rooms,20
scalar_hrm,focal,1.1,152,True,122,122,6.673229338805828,6.504785933460194,1.0258953034071687,0,C_hard_rooms,20
scalar_onlstm,astar,,140,True,110,110,6.918801104844545,6.504785933460194,1.0636477780544145,0,C_hard_rooms,20
scalar_onlstm,focal,1.0,140,True,129,129,6.504785933460194,6.504785933460194,1.0,0,C_hard_rooms,20
scalar_onlstm,focal,1.1,140,True,122,122,6.715431345372203,6.504785933460194,1.0323831428223431,0,C_hard_rooms,20
scalar_onlstm,astar,,152,True,110,110,6.918801104844545,6.504785933460194,1.0636477780544145,0,C_hard_rooms,20
scalar_onlstm,focal,1.0,152,True,129,129,6.504785933460194,6.504785933460194,1.0,0,C_hard_rooms,20
scalar_onlstm,focal,1.1,152,True,122,122,6.715431345372203,6.504785933460194,1.0323831428223431,0,C_hard_rooms,20
field_unet,astar,,140,True,115,115,6.519949469773768,6.504785933460194,1.002331135331537,0,C_hard_rooms,20
field_unet,focal,1.0,140,True,129,129,6.504785933460194,6.504785933460194,1.0,0,C_hard_rooms,20
field_unet,focal,1.1,140,True,124,124,6.528443052273936,6.504785933460194,1.0036368789158843,0,C_hard_rooms,20
field_unet,astar,,152,True,115,115,6.519949469773768,6.504785933460194,1.002331135331537,0,C_hard_rooms,20
field_unet,focal,1.0,152,True,129,129,6.504785933460194,6.504785933460194,1.0,0,C_hard_rooms,20
field_unet,focal,1.1,152,True,124,124,6.528443052273936,6.504785933460194,1.0036368789158843,0,C_hard_rooms,20
field_onlstm,astar,,140,True,124,124,6.504785933460194,6.504785933460194,1.0,0,C_hard_rooms,20
field_onlstm,focal,1.0,140,True,129,129,6.504785933460194,6.504785933460194,1.0,0,C_hard_rooms,20
field_onlstm,focal,1.1,140,True,124,124,6.572076199534817,6.504785933460194,1.010344731827144,0,C_hard_rooms,20
field_onlstm,astar,,152,True,124,124,6.504785933460194,6.504785933460194,1.0,0,C_hard_rooms,20
field_onlstm,focal,1.0,152,True,129,129,6.504785933460194,6.504785933460194,1.0,0,C_hard_rooms,20
field_onlstm,focal,1.1,152,True,124,124,6.572076199534817,6.504785933460194,1.010344731827144,0,C_hard_rooms,20
field_hrm,astar,,140,True,107,107,6.557864592155558,6.504785933460194,1.0081599393490155,0,C_hard_rooms,20
field_hrm,focal,1.0,140,True,129,129,6.504785933460194,6.504785933460194,1.0,0,C_hard_rooms,20
field_hrm,focal,1.1,140,True,123,123,6.710524238548239,6.504785933460194,1.031628758762028,0,C_hard_rooms,20
field_hrm,astar,,152,True,107,107,6.557864592155558,6.504785933460194,1.0081599393490155,0,C_hard_rooms,20
field_hrm,focal,1.0,152,True,129,129,6.504785933460194,6.504785933460194,1.0,0,C_hard_rooms,20
field_hrm,focal,1.1,152,True,123,123,6.710524238548239,6.504785933460194,1.031628758762028,0,C_hard_rooms,20
euclid,astar,,140,False,140,140,nan,6.460147173720794,nan,0,C_hard_rooms,21
euclid,focal,1.0,140,False,140,140,nan,6.460147173720794,nan,0,C_hard_rooms,21
euclid,focal,1.1,140,False,140,140,nan,6.460147173720794,nan,0,C_hard_rooms,21
euclid,astar,,152,False,152,152,nan,6.460147173720794,nan,0,C_hard_rooms,21
euclid,focal,1.0,152,False,152,152,nan,6.460147173720794,nan,0,C_hard_rooms,21
euclid,focal,1.1,152,False,152,152,nan,6.460147173720794,nan,0,C_hard_rooms,21
oracle,astar,,140,True,39,39,6.460147173720795,6.460147173720794,1.0000000000000002,0,C_hard_rooms,21
oracle,focal,1.0,140,False,140,140,nan,6.460147173720794,nan,0,C_hard_rooms,21
oracle,focal,1.1,140,False,140,140,nan,6.460147173720794,nan,0,C_hard_rooms,21
oracle,astar,,152,True,39,39,6.460147173720795,6.460147173720794,1.0000000000000002,0,C_hard_rooms,21
oracle,focal,1.0,152,False,152,152,nan,6.460147173720794,nan,0,C_hard_rooms,21
oracle,focal,1.1,152,False,152,152,nan,6.460147173720794,nan,0,C_hard_rooms,21
scalar_hrm,astar,,140,True,114,114,6.66077632048368,6.460147173720794,1.031056435924405,0,C_hard_rooms,21
scalar_hrm,focal,1.0,140,False,140,140,nan,6.460147173720794,nan,0,C_hard_rooms,21
scalar_hrm,focal,1.1,140,False,140,140,nan,6.460147173720794,nan,0,C_hard_rooms,21
scalar_hrm,astar,,152,True,114,114,6.66077632048368,6.460147173720794,1.031056435924405,0,C_hard_rooms,21
scalar_hrm,focal,1.0,152,False,152,152,nan,6.460147173720794,nan,0,C_hard_rooms,21
scalar_hrm,focal,1.1,152,True,152,152,6.6878199159893335,6.460147173720794,1.0352426556464052,0,C_hard_rooms,21
scalar_onlstm,astar,,140,True,110,110,6.767844772945285,6.460147173720794,1.047630122186097,0,C_hard_rooms,21
scalar_onlstm,focal,1.0,140,False,140,140,nan,6.460147173720794,nan,0,C_hard_rooms,21
scalar_onlstm,focal,1.1,140,False,140,140,nan,6.460147173720794,nan,0,C_hard_rooms,21
scalar_onlstm,astar,,152,True,110,110,6.767844772945285,6.460147173720794,1.047630122186097,0,C_hard_rooms,21
scalar_onlstm,focal,1.0,152,False,152,152,nan,6.460147173720794,nan,0,C_hard_rooms,21
scalar_onlstm,focal,1.1,152,False,152,152,nan,6.460147173720794,nan,0,C_hard_rooms,21
field_unet,astar,,140,False,140,140,nan,6.460147173720794,nan,0,C_hard_rooms,21
field_unet,focal,1.0,140,False,140,140,nan,6.460147173720794,nan,0,C_hard_rooms,21
field_unet,focal,1.1,140,False,140,140,nan,6.460147173720794,nan,0,C_hard_rooms,21
field_unet,astar,,152,True,151,151,6.476309736121148,6.460147173720794,1.0025018876452383,0,C_hard_rooms,21
field_unet,focal,1.0,152,False,152,152,nan,6.460147173720794,nan,0,C_hard_rooms,21
field_unet,focal,1.1,152,False,152,152,nan,6.460147173720794,nan,0,C_hard_rooms,21
field_onlstm,astar,,140,False,140,140,nan,6.460147173720794,nan,0,C_hard_rooms,21
field_onlstm,focal,1.0,140,False,140,140,nan,6.460147173720794,nan,0,C_hard_rooms,21
field_onlstm,focal,1.1,140,False,140,140,nan,6.460147173720794,nan,0,C_hard_rooms,21
field_onlstm,astar,,152,False,152,152,nan,6.460147173720794,nan,0,C_hard_rooms,21
field_onlstm,focal,1.0,152,False,152,152,nan,6.460147173720794,nan,0,C_hard_rooms,21
field_onlstm,focal,1.1,152,False,152,152,nan,6.460147173720794,nan,0,C_hard_rooms,21
field_hrm,astar,,140,False,140,140,nan,6.460147173720794,nan,0,C_hard_rooms,21
field_hrm,focal,1.0,140,False,140,140,nan,6.460147173720794,nan,0,C_hard_rooms,21
field_hrm,focal,1.1,140,False,140,140,nan,6.460147173720794,nan,0,C_hard_rooms,21
field_hrm,astar,,152,True,143,143,6.651886063215996,6.460147173720794,1.029680266461293,0,C_hard_rooms,21
field_hrm,focal,1.0,152,False,152,152,nan,6.460147173720794,nan,0,C_hard_rooms,21
field_hrm,focal,1.1,152,False,152,152,nan,6.460147173720794,nan,0,C_hard_rooms,21
euclid,astar,,140,True,133,133,5.621859904709613,5.621859904709612,1.0000000000000002,0,C_hard_rooms,22
euclid,focal,1.0,140,True,133,133,5.621859904709613,5.621859904709612,1.0000000000000002,0,C_hard_rooms,22
euclid,focal,1.1,140,True,126,126,5.7144500486090335,5.621859904709612,1.016469664038027,0,C_hard_rooms,22
euclid,astar,,152,True,133,133,5.621859904709613,5.621859904709612,1.0000000000000002,0,C_hard_rooms,22
euclid,focal,1.0,152,True,133,133,5.621859904709613,5.621859904709612,1.0000000000000002,0,C_hard_rooms,22
euclid,focal,1.1,152,True,126,126,5.7144500486090335,5.621859904709612,1.016469664038027,0,C_hard_rooms,22
oracle,astar,,140,True,32,32,5.621859904709613,5.621859904709612,1.0000000000000002,0,C_hard_rooms,22
oracle,focal,1.0,140,True,133,133,5.621859904709613,5.621859904709612,1.0000000000000002,0,C_hard_rooms,22
oracle,focal,1.1,140,True,129,129,5.703822231646138,5.621859904709612,1.014579219035299,0,C_hard_rooms,22
oracle,astar,,152,True,32,32,5.621859904709613,5.621859904709612,1.0000000000000002,0,C_hard_rooms,22
oracle,focal,1.0,152,True,133,133,5.621859904709613,5.621859904709612,1.0000000000000002,0,C_hard_rooms,22
oracle,focal,1.1,152,True,129,129,5.703822231646138,5.621859904709612,1.014579219035299,0,C_hard_rooms,22
scalar_hrm,astar,,140,True,98,98,6.039225665334009,5.621859904709612,1.074239801008694,0,C_hard_rooms,22
scalar_hrm,focal,1.0,140,True,133,133,5.621859904709613,5.621859904709612,1.0000000000000002,0,C_hard_rooms,22
scalar_hrm,focal,1.1,140,True,131,131,5.814243900439556,5.621859904709612,1.0342207025772339,0,C_hard_rooms,22
scalar_hrm,astar,,152,True,98,98,6.039225665334009,5.621859904709612,1.074239801008694,0,C_hard_rooms,22
scalar_hrm,focal,1.0,152,True,133,133,5.621859904709613,5.621859904709612,1.0000000000000002,0,C_hard_rooms,22
scalar_hrm,focal,1.1,152,True,131,131,5.814243900439556,5.621859904709612,1.0342207025772339,0,C_hard_rooms,22
scalar_onlstm,astar,,140,True,93,93,5.881455033316733,5.621859904709612,1.0461760223497654,0,C_hard_rooms,22
scalar_onlstm,focal,1.0,140,True,133,133,5.621859904709613,5.621859904709612,1.0000000000000002,0,C_hard_rooms,22
scalar_onlstm,focal,1.1,140,True,126,126,5.678833989298424,5.621859904709612,1.010134383558915,0,C_hard_rooms,22
scalar_onlstm,astar,,152,True,93,93,5.881455033316733,5.621859904709612,1.0461760223497654,0,C_hard_rooms,22
scalar_onlstm,focal,1.0,152,True,133,133,5.621859904709613,5.621859904709612,1.0000000000000002,0,C_hard_rooms,22
scalar_onlstm,focal,1.1,152,True,126,126,5.678833989298424,5.621859904709612,1.010134383558915,0,C_hard_rooms,22
field_unet,astar,,140,True,105,105,5.7865384815230705,5.621859904709612,1.0292925436785614,0,C_hard_rooms,22
field_unet,focal,1.0,140,True,133,133,5.621859904709613,5.621859904709612,1.0000000000000002,0,C_hard_rooms,22
field_unet,focal,1.1,140,True,124,124,5.764271052171181,5.621859904709612,1.0253316784614763,0,C_hard_rooms,22
field_unet,astar,,152,True,105,105,5.7865384815230705,5.621859904709612,1.0292925436785614,0,C_hard_rooms,22
field_unet,focal,1.0,152,True,133,133,5.621859904709613,5.621859904709612,1.0000000000000002,0,C_hard_rooms,22
field_unet,focal,1.1,152,True,124,124,5.764271052171181,5.621859904709612,1.0253316784614763,0,C_hard_rooms,22
field_onlstm,astar,,140,True,106,106,5.651758020895979,5.621859904709612,1.0053181894769951,0,C_hard_rooms,22
field_onlstm,focal,1.0,140,True,133,133,5.621859904709613,5.621859904709612,1.0000000000000002,0,C_hard_rooms,22
field_onlstm,focal,1.1,140,True,126,126,5.710248682098395,5.621859904709612,1.0157223372490547,0,C_hard_rooms,22
field_onlstm,astar,,152,True,106,106,5.651758020895979,5.621859904709612,1.0053181894769951,0,C_hard_rooms,22
field_onlstm,focal,1.0,152,True,133,133,5.621859904709613,5.621859904709612,1.0000000000000002,0,C_hard_rooms,22
field_onlstm,focal,1.1,152,True,126,126,5.710248682098395,5.621859904709612,1.0157223372490547,0,C_hard_rooms,22
field_hrm,astar,,140,True,114,114,5.696552829824981,5.621859904709612,1.0132861590970625,0,C_hard_rooms,22
field_hrm,focal,1.0,140,True,133,133,5.621859904709613,5.621859904709612,1.0000000000000002,0,C_hard_rooms,22
field_hrm,focal,1.1,140,True,126,126,5.816266860819223,5.621859904709612,1.0345805408538817,0,C_hard_rooms,22
field_hrm,astar,,152,True,114,114,5.696552829824981,5.621859904709612,1.0132861590970625,0,C_hard_rooms,22
field_hrm,focal,1.0,152,True,133,133,5.621859904709613,5.621859904709612,1.0000000000000002,0,C_hard_rooms,22
field_hrm,focal,1.1,152,True,126,126,5.816266860819223,5.621859904709612,1.0345805408538817,0,C_hard_rooms,22
euclid,astar,,140,False,140,140,nan,6.234441281355646,nan,0,C_hard_rooms,23
euclid,focal,1.0,140,False,140,140,nan,6.234441281355646,nan,0,C_hard_rooms,23
euclid,focal,1.1,140,False,140,140,nan,6.234441281355646,nan,0,C_hard_rooms,23
euclid,astar,,152,True,145,145,6.234441281355645,6.234441281355646,0.9999999999999999,0,C_hard_rooms,23
euclid,focal,1.0,152,True,145,145,6.234441281355645,6.234441281355646,0.9999999999999999,0,C_hard_rooms,23
euclid,focal,1.1,152,True,145,145,6.479668357047108,6.234441281355646,1.0393342505967333,0,C_hard_rooms,23
oracle,astar,,140,True,36,36,6.234441281355645,6.234441281355646,0.9999999999999999,0,C_hard_rooms,23
oracle,focal,1.0,140,False,140,140,nan,6.234441281355646,nan,0,C_hard_rooms,23
oracle,focal,1.1,140,False,140,140,nan,6.234441281355646,nan,0,C_hard_rooms,23
oracle,astar,,152,True,36,36,6.234441281355645,6.234441281355646,0.9999999999999999,0,C_hard_rooms,23
oracle,focal,1.0,152,True,145,145,6.234441281355645,6.234441281355646,0.9999999999999999,0,C_hard_rooms,23
oracle,focal,1.1,152,True,145,145,6.446500605602069,6.234441281355646,1.034014166575054,0,C_hard_rooms,23
scalar_hrm,astar,,140,True,123,123,6.423726608640753,6.234441281355646,1.0303612334678929,0,C_hard_rooms,23
scalar_hrm,focal,1.0,140,False,140,140,nan,6.234441281355646,nan,0,C_hard_rooms,23
scalar_hrm,focal,1.1,140,False,140,140,nan,6.234441281355646,nan,0,C_hard_rooms,23
scalar_hrm,astar,,152,True,123,123,6.423726608640753,6.234441281355646,1.0303612334678929,0,C_hard_rooms,23
scalar_hrm,focal,1.0,152,True,145,145,6.234441281355645,6.234441281355646,0.9999999999999999,0,C_hard_rooms,23
scalar_hrm,focal,1.1,152,True,144,144,6.507221819426526,6.234441281355646,1.0437538065979772,0,C_hard_rooms,23
scalar_onlstm,astar,,140,True,106,106,6.484080721396535,6.234441281355646,1.0400419907373972,0,C_hard_rooms,23
scalar_onlstm,focal,1.0,140,False,140,140,nan,6.234441281355646,nan,0,C_hard_rooms,23
scalar_onlstm,focal,1.1,140,False,140,140,nan,6.234441281355646,nan,0,C_hard_rooms,23
scalar_onlstm,astar,,152,True,106,106,6.484080721396535,6.234441281355646,1.0400419907373972,0,C_hard_rooms,23
scalar_onlstm,focal,1.0,152,True,145,145,6.234441281355645,6.234441281355646,0.9999999999999999,0,C_hard_rooms,23
scalar_onlstm,focal,1.1,152,True,144,144,6.507918803010194,6.234441281355646,1.0438656022749615,0,C_hard_rooms,23
field_unet,astar,,140,True,135,135,6.392011585893674,6.234441281355646,1.0252741661083968,0,C_hard_rooms,23
field_unet,focal,1.0,140,False,140,140,nan,6.234441281355646,nan,0,C_hard_rooms,23
field_unet,focal,1.1,140,False,140,140,nan,6.234441281355646,nan,0,C_hard_rooms,23
field_unet,astar,,152,True,135,135,6.392011585893674,6.234441281355646,1.0252741661083968,0,C_hard_rooms,23
field_unet,focal,1.0,152,True,145,145,6.234441281355645,6.234441281355646,0.9999999999999999,0,C_hard_rooms,23
field_unet,focal,1.1,152,True,147,147,6.4870853844317855,6.234441281355646,1.0405239365765915,0,C_hard_rooms,23
field_onlstm,astar,,140,True,139,139,6.279163841360982,6.234441281355646,1.0071734671940982,0,C_hard_rooms,23
field_onlstm,focal,1.0,140,False,140,140,nan,6.234441281355646,nan,0,C_hard_rooms,23
field_onlstm,focal,1.1,140,False,140,140,nan,6.234441281355646,nan,0,C_hard_rooms,23
field_onlstm,astar,,152,True,139,139,6.279163841360982,6.234441281355646,1.0071734671940982,0,C_hard_rooms,23
field_onlstm,focal,1.0,152,True,145,145,6.234441281355645,6.234441281355646,0.9999999999999999,0,C_hard_rooms,23
field_onlstm,focal,1.1,152,True,145,145,6.480998568897007,6.234441281355646,1.039547615642592,0,C_hard_rooms,23
field_hrm,astar,,140,True,133,133,6.434323319676815,6.234441281355646,1.0320609384707695,0,C_hard_rooms,23
field_hrm,focal,1.0,140,False,140,140,nan,6.234441281355646,nan,0,C_hard_rooms,23
field_hrm,focal,1.1,140,False,140,140,nan,6.234441281355646,nan,0,C_hard_rooms,23
field_hrm,astar,,152,True,133,133,6.434323319676815,6.234441281355646,1.0320609384707695,0,C_hard_rooms,23
field_hrm,focal,1.0,152,True,145,145,6.234441281355645,6.234441281355646,0.9999999999999999,0,C_hard_rooms,23
field_hrm,focal,1.1,152,True,145,145,6.492107194365488,6.234441281355646,1.0413294313606583,0,C_hard_rooms,23
